vehicle1-relx(m),vehicle1-rely(m),vehicle1-relvx(km/h),vehicle1-relvy(km/h),vehicle2-relx(m),vehicle2-rely(m),vehicle2-relvx(km/h),vehicle2-relvy(km/h),vehicle3-relx(m),vehicle3-rely(m),vehicle3-relvx(km/h),vehicle3-relvy(km/h),vehicle4-relx(m),vehicle4-rely(m),vehicle4-relvx(km/h),vehicle4-relvy(km/h),vehicle5-relx(m),vehicle5-rely(m),vehicle5-relvx(km/h),vehicle5-relvy(km/h),vehicle6-relx(m),vehicle6-rely(m),vehicle6-relvx(km/h),vehicle6-relvy(km/h),vehicle7-relx(m),vehicle7-rely(m),vehicle7-relvx(km/h),vehicle7-relvy(km/h),vehicle8-relx(m),vehicle8-rely(m),vehicle8-relvx(km/h),vehicle8-relvy(km/h),vehicle9-relx(m),vehicle9-rely(m),vehicle9-relvx(km/h),vehicle9-relvy(km/h),vehicle10-relx(m),vehicle10-rely(m),vehicle10-relvx(km/h),vehicle10-relvy(km/h),vehicle11-relx(m),vehicle11-rely(m),vehicle11-relvx(km/h),vehicle11-relvy(km/h),vehicle12-relx(m),vehicle12-rely(m),vehicle12-relvx(km/h),vehicle12-relvy(km/h),vehicle13-relx(m),vehicle13-rely(m),vehicle13-relvx(km/h),vehicle13-relvy(km/h),vehicle14-relx(m),vehicle14-rely(m),vehicle14-relvx(km/h),vehicle14-relvy(km/h),vehicle15-relx(m),vehicle15-rely(m),vehicle15-relvx(km/h),vehicle15-relvy(km/h),vehicle16-relx(m),vehicle16-rely(m),vehicle16-relvx(km/h),vehicle16-relvy(km/h),vehicle17-relx(m),vehicle17-rely(m),vehicle17-relvx(km/h),vehicle17-relvy(km/h),vehicle18-relx(m),vehicle18-rely(m),vehicle18-relvx(km/h),vehicle18-relvy(km/h),vehicle19-relx(m),vehicle19-rely(m),vehicle19-relvx(km/h),vehicle19-relvy(km/h),vehicle20-relx(m),vehicle20-rely(m),vehicle20-relvx(km/h),vehicle20-relvy(km/h),vehicle21-relx(m),vehicle21-rely(m),vehicle21-relvx(km/h),vehicle21-relvy(km/h),vehicle22-relx(m),vehicle22-rely(m),vehicle22-relvx(km/h),vehicle22-relvy(km/h),vehicle23-relx(m),vehicle23-rely(m),vehicle23-relvx(km/h),vehicle23-relvy(km/h),vehicle24-relx(m),vehicle24-rely(m),vehicle24-relvx(km/h),vehicle24-relvy(km/h),vehicle25-relx(m),vehicle25-rely(m),vehicle25-relvx(km/h),vehicle25-relvy(km/h),vehicle26-relx(m),vehicle26-rely(m),vehicle26-relvx(km/h),vehicle26-relvy(km/h),vehicle27-relx(m),vehicle27-rely(m),vehicle27-relvx(km/h),vehicle27-relvy(km/h),vehicle28-relx(m),vehicle28-rely(m),vehicle28-relvx(km/h),vehicle28-relvy(km/h),vehicle29-relx(m),vehicle29-rely(m),vehicle29-relvx(km/h),vehicle29-relvy(km/h),vehicle30-relx(m),vehicle30-rely(m),vehicle30-relvx(km/h),vehicle30-relvy(km/h)
0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0.6,40.2,0.5891,7.0037,0,-0,0,0,0.4,-21.6,-0.5891,5.8254,4,69.6,2.0946,-0.1309,4.1428,-37.458,-2.693,1.4494,5.4,14.4,1.5709,15.971,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0
0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0.6,40.4,0.6545,7.3966,0,-0,0,0,0.4,-21.4,-0.3273,5.9563,4.2,69.8,2.0946,0.0655,4.2286,-37.438,-2.3563,1.1782,5.4,14.8,1.8328,15.906,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0
0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0.6,40.6,0.5891,7.789,0,-0,0,0,0.4,-21.2,0,6.5454,4.2,69.8,2.16,0.2618,4.3142,-37.42,-2.2909,-2.3782,5.4,15.2,1.8982,16.037,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0
0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0.6,40.8,1.1128,8.1821,0,-0,0,0,0.4,-21.2,0,6.8072,4.2,69.6,2.5528,0.4582,4.4,-37.4,-2.4592,-6.9226,5.2,15.8,2.0946,15.971,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0
0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0.6,41.2,1.8328,8.1821,0,-0,0,0,0.4,-21,0,7.0691,4,69.8,4.2546,0.6545,4.4,-37,-2.8239,-13.431,5.2,16.2,2.7491,16.429,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0
0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0.6,41.4,2.6837,7.789,0,-0,0,0,0.4,-20.8,-0.3273,7.331,4,69.8,6.48,0.4582,4.4,-37.2,-3.3476,-17.38,5.2,16.6,3.4691,16.691,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0
0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0.4,41.6,3.9272,7.7234,0,-0,0,0,0.4,-20.6,-0.5891,7.92,3.8,69.8,8.4434,0.1964,4.4,-37.4,-3.6654,-18.96,5,17,4.1891,17.083,7.4,-45.6,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0
0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0.4,41.8,4.7782,7.5924,0,-0,0,0,0.4,-20.2,-0.7854,8.4434,3.6,69.8,10.342,-0.0655,4.6,-39.4,-4.133,-21.635,5,17.6,4.5163,17.215,7.4,-45,0,21.6,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0
0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0.2,42,5.5637,7.3966,0,-0,0,0,0.4,-20,-0.9163,8.9021,3.2,69.8,11.651,-0.2618,4.8,-40.4,-4.7128,-24.938,4.8,18,4.7782,17.083,7.4,-44.4,-5.04,24.48,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0
0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,42.2,5.8909,6.8072,0,-0,0,0,0.4,-19.8,-0.9818,8.9021,2.6,69.8,12.306,-0.7854,5,-42.2,-5.3672,-28.408,4.6,18.6,5.3018,17.411,7.6,-43.8,-6.1714,24.686,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0
0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,-0.2,42.2,6.0872,6.6109,0,-0,0,0,0.6,-19.6,-0.9818,8.771,2.2,69.8,12.632,-0.9163,5.2,-41.6,-6,-28.32,4.4,19,5.6946,17.477,8,-42.8,-5.64,23.16,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0
0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,-0.6,42.6,6.0872,6.48,0,-0,0,0,0.6,-19.2,-0.9163,8.509,2,69.8,12.24,-0.9818,5.2,-41,-5.6571,-23.657,4.2,19.6,5.8909,17.28,8,-42.2,-3.7309,22.189,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0
0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,-0.6,42.8,6.2182,6.0872,0,-0,0,0,0.6,-19,-0.7854,7.789,1.4,69.6,12.109,-0.9818,5.4,-42.4,-5.76,-36,4.2,20,5.8909,16.822,8.4,-41.6,-3.1418,21.272,9,10.8,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0
0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,-0.8,43,5.76,5.8254,0,-0,0,0,0.6,-18.8,-0.5891,7.3966,1.2,69.6,11.782,-1.2437,5.6,-43.8,-7.2,-50.4,4,20.4,5.6946,16.494,8.4,-41.2,-2.2909,20.422,8.8,11.4,7.2,21.6,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0
0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,-0.8,43,5.76,5.3672,0,-0,0,0,0.6,-18.6,-0.3273,7.0037,1,69.6,11.586,-1.0472,5.8,-45.2,-7.2,-50.4,3.8,21,5.6291,15.971,8.4,-40.6,-1.1782,19.309,8.6,12,8.64,34.56,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0
0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,-1,43.2,6.48,4.7782,0,-0,0,0,0.6,-18.4,0,6.6109,0.8,69.6,11.912,-0.7854,0,-0,0,0,3.6,21.4,5.6946,15.643,8,-40,-0.1964,18,8.4,13.8,7.457,31.629,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0
0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,-1.2,43.4,7.1346,3.7309,0,-0,0,0,0.6,-18.2,0,5.8909,0.6,69.6,13.746,-0.7854,0,-0,0,0,3.4,21.8,6.2182,15.185,8.2,-39.6,0.1964,17.672,8,14.4,7.2,29.64,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0
0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,-1.4,43.4,8.1166,3.0109,0,-0,0,0,0.6,-18.2,0,5.6291,0,69.6,15.12,-0.3273,0,-0,0,0,3.4,22.2,6.8072,14.989,8.2,-39.2,0.9818,17.346,8,15,7.1346,28.669,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0
0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,-1.4,43.6,8.3779,2.6837,0,-0,0,0,0.6,-18,0.3273,5.4982,-0.4,69.4,16.429,-0.1964,0,-0,0,0,3.2,22.6,6.7418,14.4,8.2,-38.6,1.3091,17.083,7.8,15.8,7.3966,27.818,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0
0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,-1.8,43.6,8.64,2.4218,0,-0,0,0,0.6,-17.8,0.5891,5.4982,-0.8,69.6,17.672,-0.3927,0,-0,0,0,3,23,7.0691,13.811,8.2,-38.2,1.1128,16.888,7.6,16.4,7.5924,26.706,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0
0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,-2.4,43.6,9.1634,1.5709,0,-0,0,0,0.6,-17.6,0.7854,5.3018,-1.2,69.6,17.738,-0.5236,0,-0,0,0,2.8,23.4,7.0691,13.288,8.2,-37.8,0.7854,16.429,7.4,17.2,7.7234,24.938,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0
0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,-2.6,43.6,8.8366,0.9163,0,-0,0,0,0.6,-17.6,0.9163,5.3018,-2.4,69.4,16.363,-0.5891,0,-0,0,0,2.4,23.8,7.4621,12.895,8.2,-37.2,1.1128,16.494,7.2,18,7.789,25.2,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0
0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,-2.8,43.6,9.0979,0.5236,0,-0,0,0,0.6,-17.4,1.3091,5.4982,-2.8,69.6,14.662,-0.5891,0,-0,0,0,2.2,24.2,7.8545,12.306,8,-36.8,1.3746,16.037,7,18.6,8.1821,25.134,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0
0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,-2.8,43.8,9.1634,0.0655,0,-0,0,0,0.4,-17.2,1.5709,5.1709,-3,69.6,13.025,-0.1964,0,-0,0,0,2.2,24.4,7.8545,11.586,7.8,-36.4,1.8328,15.448,6.6,19.2,8.1821,24.742,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0
0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,-3,43.8,8.3124,-0.0655,0,-0,0,0,0.4,-17,1.7018,5.04,-3.6,69.4,11.192,-0.1964,0,-0,0,0,1.8,24.8,7.789,10.8,8,-35.8,2.7491,15.12,6.4,20,8.1166,24.742,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0
0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,-3.6,43.6,7.6579,-0.1964,0,-0,0,0,0.4,-17,1.7018,4.7782,-3.6,69.4,9.229,0.1309,0,-0,0,0,1.8,25,7.331,10.342,8,-35.6,3.0109,14.728,6.2,20.6,7.9855,24.415,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0
0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,-3.4,43.6,7.6579,-0.6545,0,-0,0,0,0.4,-16.8,1.8982,4.7782,-3.4,69.4,7.2,0.4582,0,-0,0,0,1.4,25.4,6.8728,9.8834,8,-35,3.3382,14.269,6,21.4,7.789,24.48,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0
0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,-4,43.6,7.331,-1.0472,0,-0,0,0,0.2,-16.6,1.8982,4.6472,-3.8,69.4,7.0691,0.72,0,-0,0,0,1.2,25.6,6.48,9.491,7.8,-34.8,3.6654,13.811,5.8,22,7.8545,24.611,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0
0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,-4.2,43.6,7.0691,-1.3746,0,-0,0,0,0.2,-16.6,1.7018,4.7128,-4,69.6,7.2,1.5709,0,-0,0,0,1,25.8,6.5454,9.229,7.6,-34.4,3.9928,13.746,5.6,22.6,7.789,24.808,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0
0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,-4.2,43.6,6.48,-0.9163,0,-0,0,0,0.2,-16.4,1.7018,4.9746,-4.2,69.6,7.2655,2.2909,0,-0,0,0,0.8,26,5.9563,8.4434,7.2,-34,5.3672,13.352,5.4,23.4,7.9855,24.677,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0
0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,-4.4,43.6,5.5637,-0.72,0,-0,0,0,0.2,-16.4,1.5709,5.4328,-4.4,69.6,8.051,2.8146,0,-0,0,0,0.8,26.4,5.8254,7.92,7.4,-33.6,5.5637,13.418,5.2,24,7.789,24.938,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0
0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,-4.6,43.4,5.1709,-0.7854,0,-0,0,0,0,-16.2,1.6363,5.6946,-4.6,69.6,8.509,3.0763,0,-0,0,0,0.6,26.6,5.1054,7.331,7.2,-33.2,6.2837,13.222,5,24.8,7.5924,24.872,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0
0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,-4.6,43.4,4.2546,-0.7854,0,-0,0,0,0,-16,1.5054,5.76,-5,69.8,8.4002,3.24,0,-0,0,0,0.6,26.8,4.9091,7.0691,7,-33,6.3491,13.483,4.6,25.4,7.3966,25.2,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0
0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,-4.8,43.4,4.2546,-0.72,0,-0,0,0,0,-15.8,1.5709,6.0218,-5.2,70,8.4859,4.1143,0,-0,0,0,0.2,27,4.5818,6.8072,7,-32.4,6.1528,13.157,4.4,26.2,7.2,25.528,13.4,-50.6,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0
0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,-5,43.6,4.1891,-0.5891,0,-0,0,0,0,-15.6,1.8328,6.0872,-5.4,70,7.2,3.6,0,-0,0,0,0.2,27,4.5163,6.5454,6.4,-32.2,5.76,12.96,4.2,26.8,7.0037,25.462,13.2,-49.6,18,46.8,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0
0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,-5,43.4,3.7309,-0.3927,0,-0,0,0,0,-15.4,1.8982,6.2837,-5.6,70.2,7.2,3.6,0,-0,0,0,0,27.2,4.7128,6.2837,6.6,-31.8,6.6109,12.895,4.2,27.6,6.8072,25.723,12.4,-48,15.12,43.92,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0
0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,-5,43.4,3.6,-0.1309,0,-0,0,0,-0.2,-15.2,1.7672,6.2182,-5.8,70.2,7.2,3.6,0,-0,0,0,0,27.4,4.7782,6.0872,6,-31.4,6.8072,12.632,4,28.2,6.6109,25.592,12.2,-47,16.457,41.4,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0
0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,-5.2,43.4,3.7963,-0.1964,0,-0,0,0,-0.2,-15.2,1.8328,5.8909,0,-0,0,0,0,-0,0,0,-0.2,27.6,4.7128,6.0218,6,-31,6.3491,12.568,3.8,29,6.7418,25.789,11.8,-45.8,15.36,38.88,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0
0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,-5.4,43.4,3.6,-0.2618,0,-0,0,0,-0.2,-15,1.7672,5.6946,0,-0,0,0,0,-0,0,0,-0.2,27.8,4.5163,6.0872,6,-30.8,6.0218,11.978,3.6,29.8,7.2,25.92,11,-44.8,13.157,39.272,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0
