vehicle1-relx(m),vehicle1-rely(m),vehicle1-relvx(km/h),vehicle1-relvy(km/h),vehicle2-relx(m),vehicle2-rely(m),vehicle2-relvx(km/h),vehicle2-relvy(km/h),vehicle3-relx(m),vehicle3-rely(m),vehicle3-relvx(km/h),vehicle3-relvy(km/h),vehicle4-relx(m),vehicle4-rely(m),vehicle4-relvx(km/h),vehicle4-relvy(km/h),vehicle5-relx(m),vehicle5-rely(m),vehicle5-relvx(km/h),vehicle5-relvy(km/h),vehicle6-relx(m),vehicle6-rely(m),vehicle6-relvx(km/h),vehicle6-relvy(km/h),vehicle7-relx(m),vehicle7-rely(m),vehicle7-relvx(km/h),vehicle7-relvy(km/h),vehicle8-relx(m),vehicle8-rely(m),vehicle8-relvx(km/h),vehicle8-relvy(km/h),vehicle9-relx(m),vehicle9-rely(m),vehicle9-relvx(km/h),vehicle9-relvy(km/h),vehicle10-relx(m),vehicle10-rely(m),vehicle10-relvx(km/h),vehicle10-relvy(km/h),vehicle11-relx(m),vehicle11-rely(m),vehicle11-relvx(km/h),vehicle11-relvy(km/h),vehicle12-relx(m),vehicle12-rely(m),vehicle12-relvx(km/h),vehicle12-relvy(km/h),vehicle13-relx(m),vehicle13-rely(m),vehicle13-relvx(km/h),vehicle13-relvy(km/h),vehicle14-relx(m),vehicle14-rely(m),vehicle14-relvx(km/h),vehicle14-relvy(km/h),vehicle15-relx(m),vehicle15-rely(m),vehicle15-relvx(km/h),vehicle15-relvy(km/h),vehicle16-relx(m),vehicle16-rely(m),vehicle16-relvx(km/h),vehicle16-relvy(km/h),vehicle17-relx(m),vehicle17-rely(m),vehicle17-relvx(km/h),vehicle17-relvy(km/h),vehicle18-relx(m),vehicle18-rely(m),vehicle18-relvx(km/h),vehicle18-relvy(km/h),vehicle19-relx(m),vehicle19-rely(m),vehicle19-relvx(km/h),vehicle19-relvy(km/h),vehicle20-relx(m),vehicle20-rely(m),vehicle20-relvx(km/h),vehicle20-relvy(km/h),vehicle21-relx(m),vehicle21-rely(m),vehicle21-relvx(km/h),vehicle21-relvy(km/h),vehicle22-relx(m),vehicle22-rely(m),vehicle22-relvx(km/h),vehicle22-relvy(km/h),vehicle23-relx(m),vehicle23-rely(m),vehicle23-relvx(km/h),vehicle23-relvy(km/h),vehicle24-relx(m),vehicle24-rely(m),vehicle24-relvx(km/h),vehicle24-relvy(km/h),vehicle25-relx(m),vehicle25-rely(m),vehicle25-relvx(km/h),vehicle25-relvy(km/h),vehicle26-relx(m),vehicle26-rely(m),vehicle26-relvx(km/h),vehicle26-relvy(km/h),vehicle27-relx(m),vehicle27-rely(m),vehicle27-relvx(km/h),vehicle27-relvy(km/h)
0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,-2.8,-44.2,2.2254,2.4872,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,-4.6,95.2,4.5163,6.2182,-5.8,25.2,0.9818,9.5566,-7.6,-23.2,1.9637,3.1418,0,-0,0,0,-5.4,68.8,3.3382,6.8072,-5.8,59.4,3.9928,9.5566,-9,49.8,1.1782,-8.5745,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0
0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,-2.8,-44,2.4872,2.5528,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,-4.6,95.2,4.2546,6.2182,-6,25.4,0.9818,9.36,-7.6,-23,1.8328,3.0109,0,-0,0,0,-5.6,68.8,3.2728,6.48,-6,59.6,4.2546,10.146,-9,49.4,1.3091,-8.509,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0
0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,-2.8,-44,2.4218,2.7491,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,-4.8,95.4,3.9272,6.2837,-6,25.6,0.9163,9.2945,-7.8,-23,2.16,2.9454,0,-0,0,0,-5.6,69,2.9454,6.5454,-6,59.8,4.7128,10.08,-9.4,49.4,1.3746,-8.64,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0
0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,-2.8,-44,2.4872,2.6837,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,-5,95.6,3.6,6.0872,-6,26,0.7854,9.36,-7.8,-23,2.2909,2.9454,0,-0,0,0,-5.6,69.4,2.6837,6.3491,-6,60,4.5818,10.08,-9.4,49,1.7018,-8.5745,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0
0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,-2.8,-43.8,3.0109,2.3563,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,-5,95.8,3.2728,6.0218,-6,26.2,0.5891,9.229,-7.8,-22.8,2.2254,2.6837,0,-0,0,0,-5.8,69.4,2.4872,6.6109,-6.2,60.4,4.9746,10.146,-9.4,49,1.8982,-8.3779,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0
0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,-3,-43.8,3.2072,2.4872,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,-5,96,2.9454,6.0872,-6,26.4,0.3273,9.229,-7.8,-22.8,2.2909,2.4872,0,-0,0,0,-5.8,69.6,1.92,6.6,-6.2,60.6,5.6291,10.277,-9.6,48.6,2.3563,-8.3124,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0
0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,-3.4,-43.8,3.1418,2.3563,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,-5.2,96.2,2.6837,6.2837,-6,26.6,0,9.36,-8,-22.8,2.4872,2.3563,0,-0,0,0,-5.8,69.8,2.0571,5.9143,-6.6,61.2,6.48,10.472,-9.4,48.4,2.6051,-8.339,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0
0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,-3.2,-43.6,2.88,2.3563,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,-5.2,96.4,2.4872,6.2182,-6,27,0,9.2945,-8.2,-22.6,2.0946,2.3563,0,-0,0,0,-5.8,70,2.16,6.48,-7,61.2,6.7418,11.062,-9.4,48,2.8931,-8.8099,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0
0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,-3.2,-43.6,2.7491,2.4872,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,-5.2,96.4,2.3563,5.8909,-6,27.2,0,9.36,-8,-22.6,2.2254,2.4872,0,-0,0,0,-6,70,3.6,7.2,-7,61.6,6.8072,11.258,-9.6,47.8,3.9272,-8.9676,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0
0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,-3.6,-43.6,2.3563,2.3563,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,-5.4,96.6,2.3563,5.6946,-6,27.4,0,9.5566,-8.2,-22.6,2.16,2.3563,0,-0,0,0,-6,70.4,3.6,7.2,-7.2,61.8,6.6109,11.062,-9.6,47.8,4.9746,-9.491,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0
0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,-3.6,-43.4,1.7018,2.3563,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,-5.4,96.8,0.8509,4.9746,-6,27.8,0,9.5566,-8.2,-22.4,1.8982,2.3563,0,-0,0,0,0,-0,0,0,-7.2,62.2,5.8254,11.52,-9.84,47.48,5.9563,-9.6221,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0
0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,-3.4,-43.4,1.5054,2.4872,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,-5.4,97,1.3746,5.1709,-6,28,0,9.6876,-8.4,-22.4,1.44,2.16,0,-0,0,0,0,-0,0,0,-7.8,62.4,5.4982,11.52,-10.08,47.16,7.1869,-10.04,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0
0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,-3.4,-43.4,1.8328,2.3563,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,-5.6,97.2,0,-2.3563,-6,28.2,0,9.5566,-8.2,-22.4,1.1782,2.0946,0,-0,0,0,0,-0,0,0,-7.6,63,5.5637,11.848,-10.32,46.84,7.8674,-10.381,2.2,-58.4,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0
0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,-3.6,-43.2,1.9637,2.6837,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,-5.6,97.2,-1.08,-6,-6,28.6,0,9.5566,-8.4,-22.2,1.5054,2.16,0,-0,0,0,0,-0,0,0,-7.8,63.2,5.76,11.782,-10.56,46.52,8.2476,-10.997,2.4,-57.8,-3.6,18,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0
0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,-3.6,-43.2,1.8328,2.7491,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,-5.6,97.4,-2.3143,-13.114,-6,28.8,0,9.36,-8.4,-22.2,1.3091,2.0291,0,-0,0,0,0,-0,0,0,-8,63.4,5.76,11.76,-10.8,46.2,8.64,-11.52,2.4,-57.4,5.04,18,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0
0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,-3.6,-43.2,2.2254,2.5528,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,-4.8,97.2,-4.32,-27.36,-6,29,0,9.2945,-8.4,-22.2,1.6363,1.7018,0,-0,0,0,0,-0,0,0,-7.8,64,6.4286,11.057,-11.04,45.88,7.5924,-11.323,1.8,-56.8,4.3714,18,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0
0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,-3.8,-43,3.1418,2.4872,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,-6,97.8,0,-72,-6,29.4,0,9.36,-8.4,-22.2,1.44,1.5709,0,-0,0,0,0,-0,0,0,-8.4,64.2,7.2,11.52,-11.28,45.56,6.0349,-11.297,1.8,-56.4,5.04,17.64,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0
0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,-3.8,-43,3.4037,2.5528,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,-4.8,93.2,0,-72,-6,29.6,0,9.229,-8.4,-22,1.5054,1.3091,0,-0,0,0,0,-0,0,0,-8.6,64.4,3.6,10.8,-11.52,45.24,4.4378,-11.416,1.6,-55.8,4.6472,17.28,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0
0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,-4,-42.8,3.0109,2.3563,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,-6,29.8,0,9.229,-8.6,-22,1.1128,0.9163,0,-0,0,0,0,-0,0,0,-8.6,64.8,3.6,10.8,-11.76,44.92,2.5528,-11.323,1.8,-55.4,4.5818,16.822,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0
0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,-4,-42.8,2.7491,2.2909,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,-6,30,0.6545,9.36,-8.6,-22,0.9818,1.1128,0,-0,0,0,0,-0,0,0,0,-0,0,0,-12,44.6,-0.1309,-11.389,1.4,-55,3.7963,16.494,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0
0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,-4,-42.8,2.9454,2.3563,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,-6,30.4,0.5236,9.2945,-8.8,-22,0.7854,1.1782,0,-0,0,0,0,-0,0,0,0,-0,0,0,-11.6,44.4,-2.3563,-11.586,1.2,-54.4,2.9454,15.971,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0
0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,-4.4,-42.8,2.8146,2.16,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,-6,30.6,1.0472,9.0324,-8.6,-22,0.8509,1.1128,0,-0,0,0,0,-0,0,0,0,-0,0,0,-11.4,44,-4.0451,-11.56,1.2,-54,2.8146,15.643,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0
0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,-4.4,-42.6,2.4218,2.0946,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,-6,30.8,0.7854,9.2945,-8.6,-22,1.1128,0.9163,0,-0,0,0,0,-0,0,0,0,-0,0,0,-11.4,43.6,-5.4458,-11.677,1.2,-53.6,2.4218,15.185,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0
0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,-4.2,-42.6,1.8328,2.16,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,-6,31.2,1.1782,9.36,-8.6,-22,0.8509,0.9818,0,-0,0,0,0,-0,0,0,0,-0,0,0,-11.2,43.4,-6.0872,-11.912,1.2,-53.2,2.16,14.989,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0
0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,-4.2,-42.6,1.44,2.3563,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,-6.4,31.4,0.7854,9.229,-8.6,-21.8,0.8509,0.9818,0,-0,0,0,0,-0,0,0,0,-0,0,0,-10.6,43,-6.2182,-12.24,1.2,-52.8,1.3091,14.728,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0
0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,-4.6,-42.4,1.5709,2.3563,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,-6,31.6,0.3927,8.9021,-8.6,-21.8,1.1128,0.9163,0,-0,0,0,0,-0,0,0,0,-0,0,0,-10.6,42.6,-5.3672,-12.306,1,-52.4,1.3091,14.4,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0
0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,-4.6,-42.4,1.44,2.16,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,-6.4,31.8,0,8.771,-8.8,-21.8,1.3091,0.7854,0,-0,0,0,0,-0,0,0,0,-0,0,0,-10.6,42.4,-4.7128,-12.24,1,-52,1.8328,14.4,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0
0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,-4.4,-42.4,1.5054,2.0946,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,-6,32.2,-0.3927,8.509,-9,-21.8,1.1128,0.5891,0,-0,0,0,0,-0,0,0,0,-0,0,0,-10.4,42,-3.9928,-12.371,1,-51.6,2.16,14.072,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0
0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,-4.4,-42.2,1.5054,2.16,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,-6.4,32.4,-0.4582,8.1166,-8.8,-21.8,0.8509,0.3273,0,-0,0,0,0,-0,0,0,0,-0,0,0,-10.4,41.6,-2.88,-12.698,1,-51.2,2.2909,13.811,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0
0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,-4.4,-42.2,1.3746,2.0291,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,-6,32.6,-0.9163,8.3124,-8.8,-21.8,1.1782,-0.3273,0,-0,0,0,0,-0,0,0,0,-0,0,0,-10.2,41.2,-1.7672,-12.829,1,-50.8,2.2254,13.615,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0
0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,-4.8,-42.2,1.3746,1.7018,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,-6,32.8,-0.9163,8.3779,-9,-21.8,0.9818,-0.5891,0,-0,0,0,0,-0,0,0,0,-0,0,0,-10.2,41,-1.5054,-12.763,0.8,-50.4,1.9637,13.483,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0
0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,-4.8,-42.2,1.8982,1.8982,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,-6,33,-0.8509,8.3124,-8.8,-21.8,0.6545,-0.7854,0,-0,0,0,0,-0,0,0,0,-0,0,0,-10.2,40.6,-1.1128,-12.895,0.6,-50,2.2254,13.418,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0
0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,-4.6,-42,2.6182,1.8982,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,-6,33.2,-0.72,8.1166,-8.8,-21.8,0.9163,-0.9163,0,-0,0,0,0,-0,0,0,0,-0,0,0,-10.2,40.2,-0.5891,-12.829,0.6,-49.8,2.2909,13.091,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0
0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,-4.6,-42,2.4218,1.7018,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,-6.2,33.4,-1.1782,8.1821,-8.8,-21.8,1.44,-1.3091,0,-0,0,0,0,-0,0,0,0,-0,0,0,-10.2,39.8,-0.6545,-12.895,0.6,-49.4,2.16,12.895,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0
0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,-4.8,-42,2.0291,1.7018,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,-6,33.8,-0.7854,8.1821,-9.2,-22,1.1782,-1.5709,0,-0,0,0,0,-0,0,0,0,-0,0,0,-10.2,39.4,-0.5891,-13.091,0.6,-49,1.8328,12.829,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0
0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,-5,-42,1.44,1.8982,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,-5.8,34,-0.9818,8.1166,-9,-22,0.8509,-1.7018,0,-0,0,0,0,-0,0,0,0,-0,0,0,-10.2,39.2,-0.7854,-13.418,0.6,-48.6,1.3091,12.895,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0
0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,-5,-41.8,2.0946,1.8982,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,-6.2,34.2,-1.1128,7.9855,-9,-22,0.8509,-1.7018,0,-0,0,0,0,-0,0,0,0,-0,0,0,-10.2,38.8,-0.9163,-13.483,0.4,-48.2,0.9818,12.763,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0
0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,-5.2,-41.8,2.5528,1.7018,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,-5.8,34.4,-0.5236,7.789,-9.2,-22,0.4582,-1.8982,0,-0,0,0,0,-0,0,0,0,-0,0,0,-10.2,38.4,-0.9818,-13.615,0.4,-48,0.9163,12.829,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0
0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,-5,-41.8,2.4218,1.7018,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,-5.8,34.6,-0.6545,7.5276,-9.2,-22.2,0,-1.8982,0,-0,0,0,0,-0,0,0,0,-0,0,0,-10,38,-0.6545,-13.811,0.4,-47.6,0.7854,12.698,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0
0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,-5,-41.8,1.7018,1.5709,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,-5.8,34.8,-0.3273,7.2,-9,-22.2,-0.5236,-2.0291,0,-0,0,0,0,-0,0,0,0,-0,0,0,-10,37.6,-0.6545,-14.072,0.4,-47.2,0.5891,12.698,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0
0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,-5,-41.6,1.1782,1.6363,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,-5.8,35,0.72,11.782,-9,-22.2,-0.3273,-2.2909,0,-0,0,0,0,-0,0,0,0,-0,0,0,-10,37.2,-0.5891,-14.4,0.4,-46.8,0.6545,12.502,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0
0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,-5.4,-41.6,0.9163,1.5054,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,-5.8,35.2,1.68,13.92,-9,-22.2,-0.4582,-2.6837,0,-0,0,0,0,-0,0,0,0,-0,0,0,-10,36.8,-0.4582,-14.4,0.4,-46.6,0.2618,12.502,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0
